"","","","f1"
"2690",0.73,-0.59,-1.50729816339745
"2691",2.72,0.53,3.50629816339745
"2692",2.89,-0.65,-3.65289816339745
"2693",1.15,-0.31,-1.89929816339745
"2694",2.75,0.16,3.65099816339745
"2695",-0.27,0.13,0.264495190729927
"2696",2.54,0.18,3.42779816339745
"2697",-0.44,0.33,0.324250554396642
"2698",2.59,-0.35,-3.35289816339745
"2699",2.37,-0.35,-3.13289816339745
"2700",2.79,-0.88,-3.43099816339745
"2701",3.12,-0.83,-3.79649816339745
"2702",2.12,0.85,3.02789816339745
"2703",-0.58,0.14,0.127767024866408
"2704",1.06,-0.17,-1.73649816339745
"2705",2.7,-0.86,-3.35579816339745
"2706",1.47,-0.38,-2.24099816339745
"2707",1.47,-0.31,-2.21929816339745
"2708",1.14,-0.56,-1.92179816339745
"2709",2.11,-0.24,-2.82779816339745
"2710",0.35,-0.41,-1.12729816339745
"2711",1.2,-0.52,-1.98499816339745
"2712",2.02,0.39,2.81749816339745
"2713",1.81,-0.39,-2.58329816339745
"2714",2.42,0.57,3.21029816339745
"2715",-0.21,-0.84,-0.529061013213725
"2716",-0.52,0.67,0.576578083705384
"2717",-0.73,-0.29,-0.10756463312752
"2718",2.46,-0.86,-3.11579816339745
"2719",0.09,-0.82,-0.772998163397448
"2720",0.58,-0.23,-1.29249816339745
"2721",0.32,-0.49,-1.10529816339745
"2722",1.97,-0.4,-2.74539816339745
"2723",0.26,0.11,1.19749816339745
"2724",0.18,-0.25,-0.902898163397448
"2725",2.65,-0.62,-3.42099816339745
"2726",2.29,-0.83,-2.96649816339745
"2727",2.9,0.53,3.68629816339745
"2728",1.19,-0.73,-1.92249816339745
"2729",1.19,0.43,1.98029816339745
"2730",1.94,-0.64,-2.70579816339745
"2731",2.63,0.17,3.52429816339745
"2732",1.36,0.79,2.22949816339745
"2733",3.3,-0.47,-4.08449816339745
"2734",-0.23,0.26,0.446642063869179
"2735",2.23,0.83,3.12429816339745
"2736",-0.2,0.65,0.668575172167586
"2737",1.73,-0.52,-2.51499816339745
"2738",0.72,0.28,1.55379816339745
"2739",1.63,0.65,2.43789816339745
"2740",1.31,-0.67,-2.06649816339745
"2741",3.35,-0.38,-4.12099816339745
"2742",1.02,-0.62,-1.79099816339745
"2743",0.4,0.7,1.22539816339745
"2744",0.81,0.33,1.62429816339745
"2745",2.23,0.12,3.15979816339745
"2746",2.26,-0.55,-3.04289816339745
"2747",1.13,0.16,2.03099816339745
"2748",0.6,-0.56,-1.38179816339745
"2749",0.41,-0.17,-1.08649816339745
"2750",-0.43,-0.07,-0.076547973426185
"2751",0.15,0.51,0.935498163397448
"2752",0.41,-0.79,-1.11129816339745
"2753",1.4,0.75,2.24789816339745
"2754",1.27,0.14,2.18499816339745
"2755",-0.56,-0.13,-0.108442608212164
"2756",1.67,0.33,2.48429816339745
"2757",1.21,0.64,2.01499816339745
"2758",0.66,-0.2,-1.35539816339745
"2759",-0.24,-0.64,-0.572333127887565
"2760",1.1,-0.5,-1.88539816339745
"2761",-0.77,0.18,0.199362092203799
"2762",-0.55,-0.17,-0.14416155363496
"2763",0.78,0.71,1.60949816339745
"2764",0.6,-0.78,-1.30699816339745
"2765",-0.69,-0.13,-0.0522510074672491
"2766",0.98,0.21,1.84949816339745
"2767",2.2,0.47,2.98629816339745
"2768",1.93,-0.46,-2.71379816339745
"2769",2.87,-0.12,-3.51099816339745
"2770",0.49,-0.9,-1.11539816339745
"2771",0.68,-0.44,-1.46179816339745
"2772",-0.73,0.16,0.169054522542186
"2773",-0.6,-0.39,-0.241699236808186
"2774",0.06,0.79,0.929498163397448
"2775",-0.62,0.05,0.055122644029371
"2776",-0.23,-0.77,-0.548082537547504
"2777",-0.14,0.67,0.716431896713629
"2778",2.06,-0.47,-2.84449816339745
"2779",-0.8,0.3,0.304984960603533
"2780",1.92,0.74,2.76299816339745
"2781",-0.42,0.33,0.334149804246609
"2782",2.18,-0.51,-2.96529816339745
"2783",3.19,0.32,4.00779816339745
"2784",-0.57,0.59,0.503953145216242
"2785",1.83,-0.18,-2.51299816339745
"2786",-0.72,-0.04,0.0211404922843437
"2787",0.3,0.78,1.16379816339745
"2788",0.56,0.82,1.44779816339745
"2789",0.78,-0.57,-1.56049816339745
"2790",-0.68,0.55,0.480363400753251
"2791",2.65,-0.15,-3.31289816339745
"2792",0.91,0.1,1.85539816339745
"2793",0.26,0.32,1.07779816339745
"2794",0.08,0.82,0.967798163397448
"2795",1.65,0.59,2.44349816339745
"2796",1.81,-0.49,-2.59529816339745
"2797",0.55,0.13,1.47229816339745
"2798",-0.5,0.57,0.492041213019705
"2799",0.53,0.1,1.47539816339745
"2800",-0.56,0.13,0.119660020067779
"2801",2.38,0.53,3.16629816339745
"2802",0.05,-0.88,-0.690998163397448
"2803",0.67,0.62,1.46979816339745
"2804",1.39,0.72,2.22379816339745
"2805",1.68,-0.6,-2.45539816339745
"2806",1.26,0.58,2.05179816339745
"2807",0.33,0.65,1.13789816339745
"2808",0.25,-0.54,-1.03379816339745
"2809",2.99,0.13,3.91229816339745
"2810",1.06,-0.63,-1.82849816339745
"2811",1.45,-0.18,-2.13299816339745
"2812",3.34,0.5,4.12539816339745
"2813",0.57,-0.18,-1.25299816339745
"2814",2.81,0.64,3.61499816339745
"2815",1.01,0.73,1.84829816339745
"2816",2.49,0.11,3.42749816339745
"2817",1.08,0.48,1.86579816339745
"2818",2.61,0.28,3.44379816339745
"2819",0.04,-0.61,-0.813298163397448
"2820",-0.38,-0.41,-0.408194298667829
"2821",1.23,0.45,2.01789816339745
"2822",0.23,0.51,1.01549816339745
"2823",2.65,-0.16,-3.31979816339745
"2824",0.6,-0.53,-1.38449816339745
"2825",0.85,0.1,1.79539816339745
"2826",1.37,-0.81,-2.05929816339745
"2827",0.66,0.3,1.48539816339745
"2828",3.1,0.32,3.91779816339745
"2829",0.89,-0.64,-1.65579816339745
"2830",0.38,-0.43,-1.16049816339745
"2831",1.07,0.4,1.86539816339745
"2832",1.48,-0.68,-2.23299816339745
"2833",1.6,-0.48,-2.38499816339745
"2834",3.13,-0.46,-3.91379816339745
"2835",1.31,-0.15,-1.97289816339745
"2836",1.41,-0.16,-2.07979816339745
"2837",0.61,-0.59,-1.38729816339745
"2838",3.15,0.3,3.97539816339745
"2839",0.06,-0.81,-0.749298163397448
"2840",1.05,-0.73,-1.78249816339745
"2841",2.82,0.11,3.75749816339745
"2842",0.85,-0.76,-1.56779816339745
"2843",-0.19,0.29,0.518898059826414
"2844",1.39,-0.29,-2.13129816339745
"2845",0.48,0.27,1.31829816339745
"2846",2.18,-0.4,-2.95539816339745
"2847",2.5,-0.33,-3.25649816339745
"2848",-0.42,0.08,0.0993595861237464
"2849",0.28,0.43,1.07029816339745
"2850",1.11,-0.49,-1.89529816339745
"2851",0.13,-0.7,-0.875398163397448
"2852",2.57,0.86,3.48499816339745
"2853",0.86,0.37,1.66229816339745
"2854",2.9,0.78,3.76379816339745
"2855",3.07,-0.31,-3.81929816339745
"2856",2.17,-0.14,-2.82579816339745
"2857",0.58,0.6,1.37539816339745
"2858",1.25,0.35,2.05789816339745
"2859",-0.61,0.21,0.186841436286397
"2860",1.42,-0.86,-2.07579816339745
"2861",3.13,0.77,3.98829816339745
"2862",-0.16,0.8,0.786457261297662
"2863",1.45,-0.48,-2.23499816339745
"2864",-0.6,-0.41,-0.248331134381835
"2865",1.75,-0.36,-2.51579816339745
"2866",2.49,-0.74,-3.21779816339745
"2867",0.19,0.5,0.975398163397448
"2868",-0.29,0.12,0.230822975578254
"2869",2.75,0.35,3.55789816339745
"2870",-0.85,-0.13,0.053633709267922
"2871",3.05,0.27,3.88829816339745
"2872",0.42,-0.19,-1.10929816339745
"2873",2.56,0.68,3.37779816339745
"2874",-0.14,-0.82,-0.590712924120177
"2875",2.85,-0.67,-3.60649816339745
"2876",3.1,0.65,3.90789816339745
"2877",0.95,0.86,1.86499816339745
"2878",2.82,-0.87,-3.46849816339745
"2879",1.89,0.21,2.75949816339745
"2880",-0.01,0.24,0.832068630858868
"2881",2.64,0.39,3.43749816339745
"2882",2.35,-0.44,-3.13179816339745
"2883",-0.63,-0.37,-0.212331230726404
"2884",0.39,-0.36,-1.15579816339745
"2885",1.84,-0.36,-2.60579816339745
"2886",2.08,-0.55,-2.86289816339745
"2887",3.24,0.77,4.09829816339745
"2888",2.78,0.5,3.56539816339745
"2889",1.42,0.19,2.30149816339745
"2890",0.45,0.21,1.31949816339745
"2891",-0.37,-0.63,-0.46669928927967
"2892",-0.11,-0.05,-0.0695442062993838
"2893",0.57,0.48,1.35579816339745
"2894",0.38,0.58,1.17179816339745
"2895",1.06,0.84,1.96099816339745
"2896",1.43,0.87,2.35229816339745
"2897",2.87,0.11,3.80749816339745
"2898",1.11,-0.7,-1.85539816339745
"2899",1.41,0.1,2.35539816339745
"2900",0.52,0.35,1.32789816339745
"2901",-0.12,-0.45,-0.653922208411579
"2902",2.52,0.15,3.42789816339745
"2903",1.03,0.12,1.95979816339745
"2904",1.41,0.39,2.20749816339745
"2905",-0.26,0.47,0.53413110926792
"2906",0.99,0.53,1.77629816339745
"2907",-0.42,0.29,0.302260747226121
"2908",2.05,0.85,2.95789816339745
"2909",2.58,0.73,3.41829816339745
"2910",2.74,0.38,3.53979816339745
"2911",2.75,-0.32,-3.50299816339745
"2912",2.75,0.41,3.54349816339745
"2913",3.24,-0.33,-3.99649816339745
"2914",0.3,0.86,1.21499816339745
"2915",1.9,-0.72,-2.63699816339745
"2916",0.55,-0.62,-1.32099816339745
"2917",1.91,0.88,2.83979816339745
"2918",0.66,0.39,1.45749816339745
"2919",2.53,0.4,3.32539816339745
"2920",0.11,0.67,0.924298163397448
"2921",3.05,-0.62,-3.82099816339745
"2922",2.33,-0.88,-2.97099816339745
"2923",3.13,0.2,4.00539816339745
"2924",2.21,-0.48,-2.99499816339745
"2925",1.52,0.2,2.39539816339745
"2926",1.05,0.88,1.97979816339745
"2927",0.45,-0.8,-1.14539816339745
"2928",1.94,0.61,2.73749816339745
"2929",0.33,-0.83,-1.00649816339745
"2930",0.88,-0.23,-1.59249816339745
"2931",0.24,-0.49,-1.02529816339745
"2932",2.7,-0.61,-3.47329816339745
"2933",1.74,-0.72,-2.47699816339745
"2934",2.84,0.76,3.69299816339745
"2935",-0.32,-0.15,-0.197680220870425
"2936",2.76,0.74,3.60299816339745
"2937",1.43,-0.29,-2.17129816339745
"2938",2.83,-0.79,-3.53129816339745
"2939",-0.46,-0.04,-0.0419050245626004
"2940",1.85,0.24,2.70299816339745
"2941",0.65,-0.39,-1.42329816339745
"2942",1.32,-0.51,-2.10529816339745
"2943",2.33,-0.77,-3.04249816339745
"2944",1.2,-0.68,-1.95299816339745
"2945",-0.49,-0.02,-0.0203048348435018
"2946",2.75,-0.8,-3.44539816339745
"2947",2.95,0.16,3.85099816339745
"2948",2.81,-0.66,-3.56979816339745
"2949",1.94,0.26,2.78299816339745
"2950",1.02,0.25,1.86789816339745
"2951",0.52,-0.14,-1.17579816339745
"2952",2.61,0.39,3.40749816339745
"2953",2.03,-0.52,-2.81499816339745
"2954",0.87,-0.31,-1.61929816339745
"2955",1.78,0.35,2.58789816339745
"2956",1.36,-0.39,-2.13329816339745
"2957",-0.16,0.11,0.394678794678006
"2958",-0.26,0.21,0.367191403362556
"2959",3.08,-0.32,-3.83299816339745
"2960",0.27,0.43,1.06029816339745
"2961",-0.5,0.71,0.614330777026911
"2962",0.75,-0.44,-1.53179816339745
"2963",3.11,0.74,3.95299816339745
"2964",1.49,0.41,2.28349816339745
"2965",0.99,-0.49,-1.77529816339745
"2966",-0.15,0.4,0.611312640996286
"2967",2.3,0.28,3.13379816339745
"2968",0.06,0.5,0.845398163397448
"2969",1.48,-0.78,-2.18699816339745
"2970",0.73,0.41,1.52349816339745
"2971",0.71,0.53,1.49629816339745
"2972",2.76,0.45,3.54789816339745
"2973",-0.07,0.1,0.622869625045507
"2974",-0.36,0.47,0.46704981031306
"2975",1.08,0.28,1.91379816339745
"2976",0.74,-0.6,-1.51539816339745
"2977",1.9,-0.5,-2.68539816339745
"2978",0.95,-0.38,-1.72099816339745
"2979",2.1,0.5,2.88539816339745
"2980",2.23,-0.57,-3.01049816339745
"2981",3.04,0.17,3.93429816339745
"2982",1.94,-0.2,-2.63539816339745
"2983",2.79,-0.1,-3.41539816339745
"2984",2.49,-0.86,-3.14579816339745
"2985",2.73,0.43,3.52029816339745
"2986",1.08,0.43,1.87029816339745
"2987",-0.69,0.1,0.110854004151974
"2988",0.91,0.33,1.72429816339745
"2989",3.04,-0.78,-3.74699816339745
"2990",1.32,0.6,2.11539816339745
"2991",1.44,0.82,2.32779816339745
"2992",2.05,0.33,2.86429816339745
"2993",1.64,0.28,2.47379816339745
"2994",0.29,-0.27,-1.02249816339745
"2995",0.22,0.28,1.05379816339745
"2996",2.02,-0.52,-2.80499816339745
"2997",-0.14,-0.28,-0.518623875747016
"2998",-0.71,-0.05,0.00968838196971796
"2999",-0.33,-0.61,-0.499992553055406
"3000",1.56,-0.3,-2.30539816339745
"3001",2.65,0.78,3.51379816339745
"3002",-0.08,0.48,0.703002822266277
"3003",0.37,0.89,1.30749816339745
"3004",-0.1,0.47,0.680957689390983
"3005",-0.68,0.37,0.324313207786677
"3006",-0.61,-0.43,-0.246333844785782
"3007",2.97,0.86,3.88499816339745
"3008",1.39,0.16,2.29099816339745
"3009",0.34,0.51,1.12549816339745
"3010",2.66,-0.29,-3.40129816339745
"3011",3.21,0.66,4.02099816339745
"3012",3.22,-0.76,-3.93779816339745
"3013",0.31,-0.34,-1.06979816339745
"3014",-0.39,-0.38,-0.384224075841117
"3015",1.51,0.78,2.37379816339745
"3016",-0.16,0.75,0.75153008726485
"3017",2.17,-0.65,-2.93289816339745
"3018",1.5,-0.45,-2.28289816339745
"3019",0.19,-0.36,-0.955798163397448
"3020",0.11,0.9,1.05539816339745
"3021",2.33,-0.39,-3.10329816339745
"3022",1.3,-0.7,-2.04539816339745
"3023",1.63,-0.33,-2.38649816339745
"3024",2.87,-0.17,-3.54649816339745
"3025",1.97,0.3,2.79539816339745
"3026",1.14,-0.19,-1.82929816339745
"3027",0.23,0.22,1.09379816339745
"3028",0.2,0.76,1.05299816339745
"3029",1.38,-0.68,-2.13299816339745
"3030",0.83,-0.66,-1.58979816339745
"3031",3.37,0.59,4.16349816339745
"3032",-0.34,-0.07,-0.0781537077809282
"3033",1.02,0.29,1.84949816339745
"3034",2.39,0.57,3.18029816339745
"3035",-0.13,0.04,0.281734760705735
"3036",0.6,0.67,1.41429816339745
"3037",1.3,-0.51,-2.08529816339745
"3038",-0.02,-0.17,-0.618716218800253
"3039",1.71,-0.14,-2.36579816339745
"3040",2.25,-0.46,-3.03379816339745
"3041",-0.18,-0.14,-0.256556669445171
"3042",0.79,0.14,1.70499816339745
"3043",3.18,-0.52,-3.96499816339745
"3044",1.79,0.69,2.61149816339745
"3045",1.51,-0.34,-2.26979816339745
"3046",0.16,-0.12,-0.800998163397448
"3047",0.78,0.8,1.65539816339745
"3048",1.82,-0.35,-2.58289816339745
"3049",0.82,0.31,1.64149816339745
"3050",-0.33,-0.63,-0.499537691353992
"3051",2.88,-0.25,-3.60289816339745
"3052",-0.53,-0.66,-0.327068414259726
"3053",2.11,0.29,2.93949816339745
"3054",2.69,0.61,3.48749816339745
"3055",0.4,0.25,1.24789816339745
"3056",0.16,-0.32,-0.912998163397448
"3057",-0.05,0.71,0.795086545367166
"3058",-0.55,0.26,0.23253773418344
"3059",0.35,0.9,1.29539816339745
"3060",1.55,0.27,2.38829816339745
"3061",0.02,0.19,0.901498163397448
"3062",0.14,-0.69,-0.889298163397448
"3063",1.68,-0.46,-2.46379816339745
"3064",3.22,0.49,4.00549816339745
"3065",1.46,0.54,2.24699816339745
"3066",1.4,0.9,2.34539816339745
"3067",-0.27,0.09,0.207270287783167
"3068",0.16,0.88,1.08979816339745
"3069",-0.65,-0.15,-0.0854826272332596
"3070",1.84,0.25,2.68789816339745
"3071",2.04,-0.27,-2.77249816339745
"3072",2.33,0.66,3.14099816339745
"3073",-0.65,0.24,0.214059084987761
"3074",-0.44,-0.6,-0.409466755405888
"3075",-0.44,0.22,0.231888849450449
"3076",1.6,0.26,2.44299816339745
"3077",-0.4,0.6,0.540286606530867
"3078",-0.13,-0.51,-0.659912595356587
"3079",0.32,-0.17,-0.996498163397448
"3080",0.75,0.55,1.53789816339745
"3081",-0.5,0.22,0.209393425942486
"3082",1.06,0.87,1.98229816339745
"3083",3.15,-0.47,-3.93449816339745
"3084",-0.67,0.07,0.0822031773308281
"3085",1.2,0.46,1.98699816339745
"3086",-0.38,0.06,0.0915932572575808
"3087",1.45,0.52,2.23579816339745
"3088",-0.49,-0.06,-0.0608810203978579
"3089",1.38,-0.75,-2.10289816339745
"3090",-0.26,0.73,0.689900870213483
"3091",-0.11,0.49,0.674988597353185
"3092",1.37,-0.71,-2.11129816339745
"3093",1.44,0.53,2.22629816339745
"3094",-0.3,-0.4,-0.463647609000806
"3095",0.37,-0.67,-1.12649816339745
"3096",2.78,-0.17,-3.45649816339745
"3097",-0.41,-0.09,-0.1016043233847
"3098",0.96,0.44,1.74899816339745
"3099",0.41,0.47,1.19629816339745
"3100",-0.37,0.65,0.588123814857788
"3101",-0.34,-0.43,-0.448555467248791
"3102",-0.16,-0.83,-0.570961624050838
"3103",-0.46,-0.09,-0.0956274077342216
"3104",0.55,-0.47,-1.33449816339745
"3105",2.72,0.62,3.51979816339745
"3106",2.97,0.64,3.77499816339745
"3107",1.16,0.22,2.02379816339745
"3108",-0.41,0.21,0.238226308666217
"3109",0.56,0.65,1.36789816339745
"3110",2.58,-0.79,-3.28129816339745
"3111",3.38,0.54,4.16699816339745
"3112",3.24,-0.2,-3.93539816339745
"3113",0.95,-0.37,-1.71849816339745
"3114",1.5,0.21,2.36949816339745
"3115",2.09,0.65,2.89789816339745
"3116",1.4,0.26,2.24299816339745
"3117",2.51,-0.71,-3.25129816339745
"3118",2.32,-0.52,-3.10499816339745
"3119",1.94,0.47,2.72629816339745
"3120",2.84,-0.19,-3.52929816339745
"3121",3.1,-0.17,-3.77649816339745
"3122",1.12,-0.35,-1.88289816339745
"3123",-0.14,0.33,0.604814797316326
"3124",2.44,-0.64,-3.20579816339745
"3125",-0.79,0,0.0841
"3126",2.97,0.47,3.75629816339745
"3127",0.21,0.81,1.09149816339745
"3128",0.85,-0.36,-1.61579816339745
"3129",0.31,-0.15,-0.972898163397448
"3130",3.16,0.77,4.01829816339745
"3131",3.27,-0.56,-4.05179816339745
"3132",0.79,-0.5,-1.57539816339745
"3133",0.17,0.44,0.958998163397448
"3134",0.77,0.29,1.59949816339745
"3135",0.63,-0.36,-1.39579816339745
"3136",2.82,0.35,3.62789816339745
"3137",1,0.63,1.80229816339745
"3138",-0.08,0.43,0.69734788055628
"3139",1.97,0.33,2.78429816339745
"3140",3.08,-0.82,-3.76299816339745
"3141",2.65,-0.1,-3.27539816339745
"3142",-0.72,-0.06,0.00793370932824166
"3143",1.27,0.51,2.05549816339745
"3144",2.37,0.6,3.16539816339745
"3145",2.33,0.26,3.17299816339745
"3146",-0.31,0.07,0.144235979311326
"3147",-0.21,0.8,0.764040618910667
"3148",-0.47,0.61,0.530089535213582
"3149",0.09,0.84,0.990998163397448
"3150",1.86,0.58,2.65179816339745
"3151",-0.05,-0.53,-0.737320812251702
"3152",1.46,-0.27,-2.19249816339745
"3153",2.91,0.44,3.69899816339745
"3154",0.63,-0.28,-1.36699816339745
"3155",1.3,0.3,2.12539816339745
"3156",0.54,-0.17,-1.21649816339745
"3157",2.15,-0.69,-2.89929816339745
"3158",-0.25,-0.77,-0.532596842649542
"3159",3.01,0.57,3.80029816339745
"3160",0.94,0.23,1.79829816339745
"3161",0.39,0.52,1.17579816339745
"3162",0.57,-0.6,-1.34539816339745
"3163",1.01,0.25,1.85789816339745
"3164",-0.44,0.54,0.482180516889543
"3165",2.41,0.41,3.20349816339745
"3166",-0.42,-0.05,-0.0533106992302009
"3167",3.12,0.66,3.93099816339745
"3168",1.02,0.23,1.87829816339745
"3169",1.23,-0.12,-1.87099816339745
"3170",2.17,0.78,3.03379816339745
"3171",0.58,0.28,1.41379816339745
"3172",2.74,-0.56,-3.52179816339745
"3173",0.48,0.89,1.41749816339745
"3174",0.07,-0.65,-0.832898163397448
"3175",0.52,0.16,1.42099816339745
"3176",1.04,0.85,1.94789816339745
"3177",1.19,-0.48,-1.97499816339745
"3178",-0.28,-0.29,-0.392082999142353
"3179",2.39,0.62,3.18979816339745
"3180",0.1,0.67,0.914298163397448
"3181",0.65,0.89,1.58749816339745
"3182",2.12,0.71,2.94949816339745
"3183",0.84,0.51,1.62549816339745
"3184",1.87,-0.36,-2.63579816339745
"3185",-0.84,0.01,0.12159257807846
"3186",-0.14,0.52,0.655384316843538
"3187",2.03,0.62,2.82979816339745
"3188",2.64,0.33,3.45429816339745
"3189",-0.2,-0.05,-0.0361446128443151
"3190",3.08,-0.24,-3.79779816339745
"3191",0.79,-0.38,-1.56099816339745
"3192",1.04,-0.26,-1.76779816339745
"3193",1.7,0.38,2.49979816339745
"3194",1.88,0.53,2.66629816339745
"3195",2.11,0.49,2.89549816339745
"3196",1.03,0.6,1.82539816339745
"3197",1.2,-0.89,-1.83329816339745
"3198",1.44,-0.37,-2.20849816339745
"3199",1.58,0.39,2.37749816339745
"3200",1.85,-0.73,-2.58249816339745
"3201",1.04,0.89,1.97749816339745
"3202",0.36,-0.1,-0.985398163397448
"3203",2.31,0.67,3.12429816339745
"3204",1.5,0.19,2.38149816339745
"3205",3.21,-0.43,-3.99049816339745
"3206",1.72,0.21,2.58949816339745
"3207",2.64,0.88,3.56979816339745
"3208",-0.09,-0.77,-0.651462478526583
"3209",2.38,-0.47,-3.16449816339745
"3210",1.4,0.79,2.26949816339745
"3211",1.14,0.86,2.05499816339745
"3212",0.05,0.64,0.854998163397448
"3213",2.74,0.37,3.54229816339745
"3214",2.59,0.55,3.37789816339745
"3215",2.71,0.39,3.50749816339745
"3216",-0.38,-0.56,-0.456055565376253
"3217",-0.35,-0.36,-0.399736478035482
"3218",0.77,0.23,1.62829816339745
"3219",2.61,0.65,3.41789816339745
"3220",0.56,-0.85,-1.22289816339745
"3221",-0.15,-0.66,-0.64239071318784
"3222",3.17,0.52,3.95579816339745
"3223",1.3,-0.88,-1.94099816339745
"3224",2.83,0.18,3.71779816339745
"3225",2.7,0.69,3.52149816339745
"3226",0.01,0.27,0.848298163397448
"3227",2.54,-0.81,-3.22929816339745
"3228",1.21,0.22,2.07379816339745
"3229",1.22,-0.66,-1.97979816339745
"3230",1.77,-0.25,-2.49289816339745
"3231",-0.48,-0.66,-0.371088250713858
"3232",2.89,-0.14,-3.54579816339745
"3233",2.86,0.21,3.72949816339745
"3234",1.24,-0.5,-2.02539816339745
"3235",1.78,-0.68,-2.53299816339745
"3236",1.92,-0.19,-2.60929816339745
"3237",2.97,0.81,3.85149816339745
"3238",2.55,0.47,3.33629816339745
"3239",2.65,-0.55,-3.43289816339745
"3240",-0.08,0.42,0.696536244216424
"3241",-0.35,0.62,0.573369222445079
"3242",0.83,0.56,1.61899816339745
"3243",1.85,-0.48,-2.63499816339745
"3244",0.72,0.15,1.62789816339745
"3245",1.28,0.87,2.20229816339745
"3246",1.68,0.85,2.58789816339745
"3247",-0.88,0.06,0.179995146281002
"3248",2.21,-0.51,-2.99529816339745
"3249",1.22,-0.18,-1.90299816339745
"3250",-0.6,0.05,0.0519908870046058
"3251",3.13,0.7,3.95539816339745
"3252",2.47,0.65,3.27789816339745
"3253",-0.37,-0.08,-0.0917190394046526
"3254",-0.25,-0.53,-0.557626152467082
"3255",0.77,-0.29,-1.51129816339745
"3256",1.85,-0.53,-2.63449816339745
"3257",0.96,0.7,1.78539816339745
"3258",1.24,-0.43,-2.02049816339745
"3259",1.32,0.54,2.10699816339745
"3260",3.02,-0.36,-3.78579816339745
"3261",2.17,0.65,2.97789816339745
"3262",0.42,-0.64,-1.18579816339745
"3263",0.61,-0.17,-1.28649816339745
"3264",0.28,0.6,1.07539816339745
"3265",3.28,0.6,4.07539816339745
"3266",2.04,0.37,2.84229816339745
"3267",2.59,-0.26,-3.31779816339745
"3268",-0.4,-0.38,-0.377205946403234
"3269",1.08,0.23,1.93829816339745
"3270",2.63,0.45,3.41789816339745
"3271",-0.78,-0.08,0.0296048095898669
"3272",1.13,-0.78,-1.83699816339745
"3273",2.53,0.42,3.32179816339745
"3274",0.64,-0.65,-1.40289816339745
"3275",2.06,-0.37,-2.82849816339745
"3276",-0.01,0.23,0.836455427037256
"3277",-0.65,-0.26,-0.150224613483668
"3278",3.31,0.39,4.10749816339745
"3279",2.8,-0.64,-3.56579816339745
"3280",2.36,-0.74,-3.08779816339745
"3281",-0.29,-0.05,-0.0430463851288846
"3282",2.86,0.26,3.70299816339745
"3283",2.32,-0.61,-3.09329816339745
"3284",-0.49,-0.17,-0.166624635118045
"3285",1.25,-0.87,-1.89849816339745
"3286",-0.11,0.51,0.679654254713254
"3287",2.52,0.17,3.41429816339745
"3288",1.2,-0.17,-1.87649816339745
"3289",0.39,0.8,1.26539816339745
"3290",2.01,0.71,2.83949816339745
"3291",2.49,-0.8,-3.18539816339745
"3292",2.39,0.44,3.17899816339745
"3293",0.1,-0.33,-0.856498163397448
"3294",0.46,0.41,1.25349816339745
"3295",1.43,0.39,2.22749816339745
"3296",3.36,-0.49,-4.14529816339745
"3297",-0.29,-0.66,-0.529600874600091
"3298",-0.36,0.75,0.67181269838714
"3299",1.51,-0.69,-2.25929816339745
"3300",-0.3,0.25,0.359356654303019
"3301",2.25,0.46,3.03699816339745
"3302",2.77,0.49,3.55549816339745
"3303",2.28,-0.82,-2.96299816339745
"3304",0.4,0.2,1.27539816339745
"3305",2.01,0.59,2.80349816339745
"3306",-0.25,-0.27,-0.3944877665688
"3307",1.56,-0.8,-2.25539816339745
"3308",2.31,0.39,3.10749816339745
"3309",0.28,0.59,1.07349816339745
"3310",1.17,0.58,1.96179816339745
"3311",3,-0.47,-3.78449816339745
"3312",2.17,0.88,3.09979816339745
"3313",1.69,0.65,2.49789816339745
"3314",2.22,-0.22,-2.92699816339745
"3315",0.31,0.84,1.21099816339745
"3316",-0.63,-0.41,-0.225131291427376
"3317",1.64,0.53,2.42629816339745
"3318",1.37,-0.86,-2.02579816339745
"3319",0.87,0.61,1.66749816339745
"3320",0.35,0.49,1.13549816339745
"3321",0.93,0.38,1.72979816339745
"3322",1.22,-0.88,-1.86099816339745
"3323",-0.39,0.36,0.373655557748455
"3324",3.26,0.22,4.12379816339745
"3325",3.14,0.73,3.97829816339745
"3326",0.39,0.81,1.27149816339745
"3327",-0.23,-0.5,-0.567292309270738
"3328",2.06,0.64,2.86499816339745
"3329",2.27,-0.62,-3.04099816339745
"3330",2.81,-0.26,-3.53779816339745
"3331",2.59,0.59,3.38349816339745
"3332",2.25,-0.15,-2.91289816339745
"3333",1.46,0.78,2.32379816339745
"3334",2.16,-0.82,-2.84299816339745
"3335",0.19,-0.2,-0.885398163397448
"3336",-0.29,0.63,0.607156164738684
"3337",2.78,0.26,3.62299816339745
"3338",1.62,-0.79,-2.32129816339745
"3339",1.5,0.43,2.29029816339745
"3340",0.44,0.38,1.23979816339745
"3341",2.7,0.17,3.59429816339745
"3342",0.78,0.38,1.57979816339745
"3343",2.86,-0.34,-3.61979816339745
"3344",1.77,0.11,2.70749816339745
"3345",0.93,0.4,1.72539816339745
"3346",0.85,-0.22,-1.55699816339745
"3347",3,0.3,3.82539816339745
"3348",2.28,-0.49,-3.06529816339745
"3349",-0.4,-0.34,-0.351623222057376
"3350",-0.23,-0.69,-0.572846748037855
"3351",3.2,0.29,4.02949816339745
